,video_path,truth,feature_path
4688,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/ixkHBIX84SE.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/ixkHBIX84SE.000.npy
4689,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/d69zeSpdyCI.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/d69zeSpdyCI.000.npy
4690,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/IlbODduDCb4.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/IlbODduDCb4.005.npy
4691,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/vQEZ5KF9I4E.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/vQEZ5KF9I4E.003.npy
4692,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/2WuhWF4fAOQ.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/2WuhWF4fAOQ.002.npy
4693,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/Lj1WuMXFa-4.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/Lj1WuMXFa-4.001.npy
4694,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/KhMsmtSC5Lg.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/KhMsmtSC5Lg.001.npy
4695,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/UKHSKkb0V1o.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/UKHSKkb0V1o.005.npy
4696,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/9UEBU_yiTPs.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/9UEBU_yiTPs.002.npy
4697,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/p-V78q8dtYo.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/p-V78q8dtYo.005.npy
4698,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/xyWpSrfFlQw.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/xyWpSrfFlQw.004.npy
4699,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/X9AEEGzWSU8.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/X9AEEGzWSU8.002.npy
4700,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/IQdz0Pd-L2Y.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/IQdz0Pd-L2Y.001.npy
4701,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/59Smv7wl--w.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/59Smv7wl--w.005.npy
4702,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/rvB9DYAKHpk.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/rvB9DYAKHpk.001.npy
4703,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/IXVf5VWxOAg.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/IXVf5VWxOAg.005.npy
4704,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/r9TaaVTo8Y8.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/r9TaaVTo8Y8.001.npy
4705,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/nI6qUE8N8hk.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/nI6qUE8N8hk.000.npy
4706,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/pzfDth6nFQE.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/pzfDth6nFQE.003.npy
4707,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/fiVORaERbP0.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/fiVORaERbP0.004.npy
4708,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/6uqXoPJSoPg.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/6uqXoPJSoPg.004.npy
4709,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/Bi3XVSF4rac.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/Bi3XVSF4rac.000.npy
4710,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/zF3Uk2OAJAE.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/zF3Uk2OAJAE.001.npy
4711,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/oHudDVcT5Lg.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/oHudDVcT5Lg.002.npy
4712,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/xmD4FKMq2rk.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/xmD4FKMq2rk.001.npy
4713,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/1mReUxIEuw0.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/1mReUxIEuw0.000.npy
4714,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/VQMizni7nY0.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/VQMizni7nY0.001.npy
4715,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/o5eCmKiomvo.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/o5eCmKiomvo.002.npy
4716,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/muKwyr-hrkc.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/muKwyr-hrkc.001.npy
4717,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/W0Ay5uul8j0.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/W0Ay5uul8j0.002.npy
4718,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/CLGJCzz6tIU.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/CLGJCzz6tIU.001.npy
4719,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_59/PoF3lxFDggQ.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/PoF3lxFDggQ.005.npy
4720,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/-Wqk9eex6bQ.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/-Wqk9eex6bQ.005.npy
4721,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/vIW7gDmhYMk.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/vIW7gDmhYMk.005.npy
4722,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/78zauTEQ-k8.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/78zauTEQ-k8.004.npy
4723,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/siEnTktB4lQ.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/siEnTktB4lQ.002.npy
4724,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/oCb9DK3M1DU.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/oCb9DK3M1DU.002.npy
4725,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/jwcSbw4NDn0.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/jwcSbw4NDn0.002.npy
4726,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/3VyriB3isO8.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/3VyriB3isO8.004.npy
4727,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/9-lptN92A68.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/9-lptN92A68.005.npy
4728,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/tvKUJujTUEo.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/tvKUJujTUEo.004.npy
4729,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/1yjRBwUiYxs.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/1yjRBwUiYxs.005.npy
4730,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/BeyIfaH64xY.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/BeyIfaH64xY.001.npy
4731,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/uwUkp63db18.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/uwUkp63db18.005.npy
4732,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/7b9DirXrkHo.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/7b9DirXrkHo.003.npy
4733,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/kAjPHyfol4w.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/kAjPHyfol4w.001.npy
4734,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/Y1LrgyCJtpU.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/Y1LrgyCJtpU.001.npy
4735,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/wDvZdcb00Bg.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/wDvZdcb00Bg.002.npy
4736,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/VvSk5m90xOs.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/VvSk5m90xOs.003.npy
4737,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/ana5C73n9bY.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/ana5C73n9bY.004.npy
4738,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/-zNyDPzId4E.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/-zNyDPzId4E.001.npy
4739,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/oANKg9_grdA.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/oANKg9_grdA.004.npy
4740,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/J4GQm9j0JZ0.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/J4GQm9j0JZ0.003.npy
4741,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/io8dFIfl9Go.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/io8dFIfl9Go.000.npy
4742,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/FaBTYkzhuK4.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/FaBTYkzhuK4.001.npy
4743,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/3Q3SB1dVAng.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/3Q3SB1dVAng.001.npy
4744,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/n_4vw3RKaog.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/n_4vw3RKaog.002.npy
4745,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/k2buv6xZ4_o.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/k2buv6xZ4_o.004.npy
4746,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/Q4z4GRUtccE.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/Q4z4GRUtccE.002.npy
4747,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/OSDlyk5ZgAk.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/OSDlyk5ZgAk.004.npy
4748,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/wK_ExIjn5Q8.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/wK_ExIjn5Q8.002.npy
4749,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/NhyVkwcZbTA.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/NhyVkwcZbTA.003.npy
4750,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/siEnTktB4lQ.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/siEnTktB4lQ.001.npy
4751,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/y--uBBy7ebM.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/y--uBBy7ebM.000.npy
4752,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/X5aKCrWf6a4.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/X5aKCrWf6a4.005.npy
4753,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/HP8f3oqJwz0.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/HP8f3oqJwz0.002.npy
4754,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/jTkEWnuDnbA.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/jTkEWnuDnbA.002.npy
4755,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/kppgmuWEv-A.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/kppgmuWEv-A.005.npy
4756,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/8YQKwMdiaAE.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/8YQKwMdiaAE.001.npy
4757,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/aMPe0uSKqF4.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/aMPe0uSKqF4.003.npy
4758,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/OWZ-qVZG14A.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/OWZ-qVZG14A.000.npy
4759,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/2DZb5yIc6Fg.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/2DZb5yIc6Fg.003.npy
4760,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/p-V78q8dtYo.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/p-V78q8dtYo.001.npy
4761,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/EcOC7ZVRSg4.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/EcOC7ZVRSg4.001.npy
4762,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/7BgScfRre5M.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/7BgScfRre5M.001.npy
4763,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/zMXfMcqpPwQ.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/zMXfMcqpPwQ.001.npy
4764,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/hhdoeK8SsiI.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/hhdoeK8SsiI.000.npy
4765,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/U_QQ8EuuWPg.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/U_QQ8EuuWPg.005.npy
4766,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/FoWuHvikyqU.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/FoWuHvikyqU.004.npy
4767,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/-5riMLK-PgU.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/-5riMLK-PgU.001.npy
4768,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/Y1LrgyCJtpU.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/Y1LrgyCJtpU.002.npy
4769,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/wJl7DbsbrDA.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/wJl7DbsbrDA.005.npy
4770,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/-9BZ8A9U7TE.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/-9BZ8A9U7TE.003.npy
4771,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/HP8f3oqJwz0.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/HP8f3oqJwz0.000.npy
4772,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/c5ZnKbaNCE8.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/c5ZnKbaNCE8.003.npy
4773,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/RHEkTC8UfME.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/RHEkTC8UfME.003.npy
4774,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/DLuwObrDhtc.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/DLuwObrDhtc.000.npy
4775,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/Dgo98-sCd1w.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/Dgo98-sCd1w.002.npy
4776,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/z-CV743owek.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/z-CV743owek.005.npy
4777,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/Wx_oe0SxD9w.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/Wx_oe0SxD9w.001.npy
4778,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/TIRrlL71dEQ.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/TIRrlL71dEQ.000.npy
4779,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/j5fXaXrNPoA.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/j5fXaXrNPoA.004.npy
4780,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/Z5S5uGXkNuc.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/Z5S5uGXkNuc.004.npy
4781,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/tepWDnvIuRg.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/tepWDnvIuRg.003.npy
4782,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/Arsrkqma4i4.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/Arsrkqma4i4.000.npy
4783,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/zRevZ94Rxjc.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/zRevZ94Rxjc.004.npy
4784,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/xQHmbJ_lPjY.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/xQHmbJ_lPjY.001.npy
4785,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/XQ3do4LDFv8.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/XQ3do4LDFv8.003.npy
4786,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/_YYBXI2mXv4.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/_YYBXI2mXv4.000.npy
4787,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/T-mK85acIOc.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/T-mK85acIOc.005.npy
4788,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/PgpMUHH8lEI.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/PgpMUHH8lEI.002.npy
4789,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/oYhWw97JYyU.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/oYhWw97JYyU.000.npy
4790,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/YLKPVl-M3Ck.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/YLKPVl-M3Ck.001.npy
4791,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/iWyAQkMVNfM.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/iWyAQkMVNfM.004.npy
4792,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/-fqiCqZtgYs.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/-fqiCqZtgYs.001.npy
4793,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/X9AEEGzWSU8.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/X9AEEGzWSU8.001.npy
4794,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/JFKZEGDhcRs.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/JFKZEGDhcRs.005.npy
4795,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/jOTlJwOBSd4.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/jOTlJwOBSd4.002.npy
4796,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/hG-pwa191bw.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/hG-pwa191bw.000.npy
4797,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/8XJCdulCPkM.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/8XJCdulCPkM.004.npy
4798,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/_0bg1TLPP-I.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/_0bg1TLPP-I.005.npy
4799,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_60/2DZb5yIc6Fg.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/2DZb5yIc6Fg.002.npy
4800,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_61/_GFregyrwfo.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/_GFregyrwfo.004.npy
4801,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_61/PKtzsEqLGx4.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/PKtzsEqLGx4.001.npy
4802,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_61/Gg4OMtVe7lk.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/Gg4OMtVe7lk.001.npy
4803,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_61/B4ducm9sydg.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/B4ducm9sydg.005.npy
4804,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_61/6TkMavTyimI.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/6TkMavTyimI.001.npy
4805,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_61/_IS6GFmQYj4.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/_IS6GFmQYj4.000.npy
4806,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_61/x57nEfACdXA.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/x57nEfACdXA.002.npy
4807,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_61/VJuVsi6G96s.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/VJuVsi6G96s.002.npy
